ADDRESS_STATE,OFFER_PRODUCT,OFFER_CHANNEL,BUREAU,EXPECTED_INHOME_DATE,UNIQUE_RESERVATION_CODE_COUNT,UNIQUE_APPLICANTS,UNIQUE_APPROVED,UNIQUE_FUNDED,RESPONSE_RATE_PCT,APPROVAL_RATE_PCT,FUND_RATE_PCT
NV,ILP,OMNI,FT,9/3/2024,11600,69,54,35,0.59,0.47,0.3
NV,ILP,OMNI,LN,9/3/2024,859,13,11,6,1.51,1.28,0.7
NV,ILP,OMNI,TU,9/3/2024,41650,172,148,98,0.41,0.36,0.24
NV,ILP,STORE,FT,9/3/2024,2799,30,20,20,1.07,0.71,0.71
NV,ILP,STORE,LN,9/3/2024,181,0,0,0,0,0,0
NV,ILP,STORE,TU,9/3/2024,3437,28,13,12,0.81,0.38,0.35
OH,ILP,STORE,TU,9/3/2024,14692,14,12,12,0.1,0.08,0.08
OK,ILP,OMNI,FT,9/3/2024,10710,65,61,43,0.61,0.57,0.4
OK,ILP,OMNI,LN,9/3/2024,5970,42,40,28,0.7,0.67,0.47
OK,ILP,OMNI,TU,9/3/2024,54663,215,205,145,0.39,0.38,0.27
OK,ILP,STORE,FT,9/3/2024,2997,28,18,13,0.93,0.6,0.43
OK,ILP,STORE,LN,9/3/2024,1328,13,12,12,0.98,0.9,0.9
OK,ILP,STORE,TU,9/3/2024,8059,48,38,33,0.6,0.47,0.41
RI,PDL,STORE,TU,9/3/2024,667,3,1,1,0.45,0.15,0.15
SC,LOC,OMNI,FT,9/3/2024,6225,28,22,17,0.45,0.35,0.27
SC,LOC,OMNI,LN,9/3/2024,12538,57,43,30,0.45,0.34,0.24
SC,LOC,OMNI,TU,9/3/2024,93468,258,245,165,0.28,0.26,0.18
SC,LOC,STORE,FT,9/3/2024,9704,101,36,34,1.04,0.37,0.35
SC,LOC,STORE,LN,9/3/2024,4520,43,30,29,0.95,0.66,0.64
SC,LOC,STORE,TU,9/3/2024,6320,49,31,31,0.78,0.49,0.49
TN,LOC,OMNI,FT,9/3/2024,3130,9,9,9,0.29,0.29,0.29
TN,LOC,OMNI,LN,9/3/2024,8474,37,31,25,0.44,0.37,0.3
TN,LOC,OMNI,TU,9/3/2024,68526,178,164,122,0.26,0.24,0.18
TN,LOC,STORE,FT,9/3/2024,4718,38,22,19,0.81,0.47,0.4
TN,LOC,STORE,LN,9/3/2024,1947,9,8,6,0.46,0.41,0.31
TN,LOC,STORE,TU,9/3/2024,3389,31,18,18,0.91,0.53,0.53
TX,ILP,OMNI,FT,9/3/2024,148970,837,711,526,0.56,0.48,0.35
TX,ILP,OMNI,LN,9/3/2024,35015,202,169,116,0.58,0.48,0.33
TX,ILP,OMNI,TU,9/3/2024,243343,860,810,522,0.35,0.33,0.21
TX,ILP,STORE,FT,9/3/2024,29422,327,172,146,1.11,0.58,0.5
TX,ILP,STORE,LN,9/3/2024,7048,31,22,18,0.44,0.31,0.26
TX,ILP,STORE,TU,9/3/2024,51091,307,216,176,0.6,0.42,0.34
UT,ILP,ONLINE,FT,9/3/2024,4431,18,13,5,0.41,0.29,0.11
UT,ILP,ONLINE,LN,9/3/2024,1606,4,3,3,0.25,0.19,0.19
UT,ILP,ONLINE,TU,9/3/2024,2745,2,2,2,0.07,0.07,0.07
WI,ILP,OMNI,FT,9/3/2024,6589,34,32,23,0.52,0.49,0.35
WI,ILP,OMNI,LN,9/3/2024,3585,21,21,16,0.59,0.59,0.45
WI,ILP,OMNI,TU,9/3/2024,39772,117,109,71,0.29,0.27,0.18
WI,ILP,STORE,FT,9/3/2024,875,7,4,3,0.8,0.46,0.34
WI,ILP,STORE,LN,9/3/2024,946,7,7,6,0.74,0.74,0.63
WI,ILP,STORE,TU,9/3/2024,1939,15,8,8,0.77,0.41,0.41
WY,PDL,STORE,TU,9/3/2024,409,3,2,2,0.73,0.49,0.49
AL,ILP,OMNI,TU,9/16/2024,14661,83,81,77,0.57,0.55,0.53
AL,ILP,STORE,FT,9/16/2024,607,9,7,6,1.48,1.15,0.99
AL,ILP,STORE,LN,9/16/2024,12,0,0,0,0,0,0
AL,ILP,STORE,TU,9/16/2024,2413,27,21,21,1.12,0.87,0.87
CA,PDL,STORE,FT,9/16/2024,4501,44,43,42,0.98,0.96,0.93
CA,PDL,STORE,TU,9/16/2024,32916,154,138,128,0.47,0.42,0.39
DE,ILP,OMNI,FT,9/16/2024,1661,5,4,3,0.3,0.24,0.18
DE,ILP,OMNI,LN,9/16/2024,353,0,0,0,0,0,0
DE,ILP,OMNI,TU,9/16/2024,7287,12,10,7,0.16,0.14,0.1
DE,ILP,STORE,FT,9/16/2024,537,3,2,2,0.56,0.37,0.37
DE,ILP,STORE,LN,9/16/2024,198,0,0,0,0,0,0
DE,ILP,STORE,TU,9/16/2024,968,4,1,1,0.41,0.1,0.1
FL,ILP,OMNI,FT,9/16/2024,1468,19,7,4,1.29,0.48,0.27
FL,ILP,OMNI,LN,9/16/2024,958,2,1,1,0.21,0.1,0.1
FL,ILP,OMNI,TU,9/16/2024,42269,191,128,89,0.45,0.3,0.21
FL,ILP,STORE,FT,9/16/2024,37,0,0,0,0,0,0
FL,ILP,STORE,LN,9/16/2024,829,12,7,7,1.45,0.84,0.84
FL,ILP,STORE,TU,9/16/2024,6925,42,24,22,0.61,0.35,0.32
ID,ILP,OMNI,FT,9/16/2024,1196,2,1,0,0.17,0.08,0
ID,ILP,OMNI,LN,9/16/2024,513,0,0,0,0,0,0
ID,ILP,OMNI,TU,9/16/2024,3606,7,7,5,0.19,0.19,0.14
ID,ILP,STORE,FT,9/16/2024,350,1,1,1,0.29,0.29,0.29
ID,ILP,STORE,LN,9/16/2024,179,0,0,0,0,0,0
ID,ILP,STORE,TU,9/16/2024,430,1,1,0,0.23,0.23,0
KS,LOC,OMNI,FT,9/16/2024,4362,18,13,12,0.41,0.3,0.28
KS,LOC,OMNI,LN,9/16/2024,1427,1,1,1,0.07,0.07,0.07
KS,LOC,OMNI,TU,9/16/2024,13034,25,23,19,0.19,0.18,0.15
KS,LOC,STORE,FT,9/16/2024,1224,8,2,2,0.65,0.16,0.16
KS,LOC,STORE,LN,9/16/2024,928,2,2,2,0.22,0.22,0.22
KS,LOC,STORE,TU,9/16/2024,736,1,1,1,0.14,0.14,0.14
MI,PDL,STORE,FT,9/16/2024,857,4,1,1,0.47,0.12,0.12
MI,PDL,STORE,TU,9/16/2024,16394,57,48,47,0.35,0.29,0.29
MO,ILP,OMNI,FT,9/16/2024,9727,33,24,19,0.34,0.25,0.2
MO,ILP,OMNI,LN,9/16/2024,3155,2,2,1,0.06,0.06,0.03
MO,ILP,OMNI,TU,9/16/2024,29393,56,55,45,0.19,0.19,0.15
MO,ILP,STORE,FT,9/16/2024,3216,21,9,7,0.65,0.28,0.22
MO,ILP,STORE,LN,9/16/2024,1468,3,2,2,0.2,0.14,0.14
MO,ILP,STORE,TU,9/16/2024,3241,17,15,14,0.52,0.46,0.43
MS,ILP,OMNI,FT,9/16/2024,7125,53,46,37,0.74,0.65,0.52
MS,ILP,OMNI,LN,9/16/2024,2850,1,1,1,0.04,0.04,0.04
MS,ILP,OMNI,TU,9/16/2024,45884,107,100,76,0.23,0.22,0.17
MS,ILP,STORE,FT,9/16/2024,2038,10,3,3,0.49,0.15,0.15
MS,ILP,STORE,LN,9/16/2024,1918,11,9,8,0.57,0.47,0.42
MS,ILP,STORE,TU,9/16/2024,5256,40,31,28,0.76,0.59,0.53
NV,ILP,OMNI,FT,9/16/2024,5642,40,31,23,0.71,0.55,0.41
NV,ILP,OMNI,LN,9/16/2024,230,0,0,0,0,0,0
NV,ILP,OMNI,TU,9/16/2024,19445,60,52,32,0.31,0.27,0.16
NV,ILP,STORE,FT,9/16/2024,628,3,1,1,0.48,0.16,0.16
NV,ILP,STORE,LN,9/16/2024,110,0,0,0,0,0,0
NV,ILP,STORE,TU,9/16/2024,1668,12,8,5,0.72,0.48,0.3
OK,ILP,OMNI,FT,9/16/2024,6173,24,23,18,0.39,0.37,0.29
OK,ILP,OMNI,LN,9/16/2024,1457,5,4,3,0.34,0.27,0.21
OK,ILP,OMNI,TU,9/16/2024,22865,90,86,57,0.39,0.38,0.25
OK,ILP,STORE,FT,9/16/2024,901,7,4,3,0.78,0.44,0.33
OK,ILP,STORE,LN,9/16/2024,794,2,2,2,0.25,0.25,0.25
OK,ILP,STORE,TU,9/16/2024,3633,21,18,13,0.58,0.5,0.36
SC,LOC,OMNI,FT,9/16/2024,3726,17,14,13,0.46,0.38,0.35
SC,LOC,OMNI,LN,9/16/2024,3060,7,7,6,0.23,0.23,0.2
SC,LOC,OMNI,TU,9/16/2024,43616,87,83,68,0.2,0.19,0.16
SC,LOC,STORE,FT,9/16/2024,4910,21,11,11,0.43,0.22,0.22
SC,LOC,STORE,LN,9/16/2024,4310,25,12,11,0.58,0.28,0.26
SC,LOC,STORE,TU,9/16/2024,2472,14,12,11,0.57,0.49,0.45
TN,LOC,OMNI,FT,9/16/2024,2410,5,4,4,0.21,0.17,0.17
TN,LOC,OMNI,LN,9/16/2024,2657,9,7,7,0.34,0.26,0.26
TN,LOC,OMNI,TU,9/16/2024,31022,51,50,43,0.16,0.16,0.14
TN,LOC,STORE,FT,9/16/2024,2081,9,7,6,0.43,0.34,0.29
TN,LOC,STORE,LN,9/16/2024,1852,5,2,2,0.27,0.11,0.11
TN,LOC,STORE,TU,9/16/2024,1490,9,7,6,0.6,0.47,0.4
TX,ILP,OMNI,FT,9/16/2024,82593,353,291,227,0.43,0.35,0.27
TX,ILP,OMNI,LN,9/16/2024,7344,17,16,12,0.23,0.22,0.16
TX,ILP,OMNI,TU,9/16/2024,118212,324,295,205,0.27,0.25,0.17
TX,ILP,STORE,FT,9/16/2024,7927,55,22,20,0.69,0.28,0.25
TX,ILP,STORE,LN,9/16/2024,3561,14,14,13,0.39,0.39,0.37
TX,ILP,STORE,TU,9/16/2024,21903,89,73,62,0.41,0.33,0.28
UT,ILP,ONLINE,FT,9/16/2024,2747,8,4,2,0.29,0.15,0.07
UT,ILP,ONLINE,LN,9/16/2024,714,0,0,0,0,0,0
UT,ILP,ONLINE,TU,9/16/2024,2742,2,2,1,0.07,0.07,0.04
WI,ILP,OMNI,FT,9/16/2024,3930,11,10,9,0.28,0.25,0.23
WI,ILP,OMNI,LN,9/16/2024,1189,1,1,1,0.08,0.08,0.08
WI,ILP,OMNI,TU,9/16/2024,19047,39,36,29,0.2,0.19,0.15
WI,ILP,STORE,FT,9/16/2024,3,0,0,0,0,0,0
WI,ILP,STORE,LN,9/16/2024,507,1,1,1,0.2,0.2,0.2
WI,ILP,STORE,TU,9/16/2024,950,3,3,3,0.32,0.32,0.32
AL,ILP,OMNI,TU,9/30/2024,28676,239,232,210,0.83,0.81,0.73
AL,ILP,STORE,FT,9/30/2024,1117,11,9,8,0.98,0.81,0.72
AL,ILP,STORE,LN,9/30/2024,48,0,0,0,0,0,0
AL,ILP,STORE,TU,9/30/2024,3966,65,62,57,1.64,1.56,1.44
CA,PDL,STORE,FT,9/30/2024,13642,211,170,152,1.55,1.25,1.11
CA,PDL,STORE,LN,9/30/2024,35,0,0,0,0,0,0
CA,PDL,STORE,TU,9/30/2024,59091,365,306,262,0.62,0.52,0.44
DE,ILP,OMNI,FT,9/30/2024,2757,11,8,7,0.4,0.29,0.25
DE,ILP,OMNI,LN,9/30/2024,809,3,3,3,0.37,0.37,0.37
DE,ILP,OMNI,TU,9/30/2024,14141,34,32,21,0.24,0.23,0.15
DE,ILP,STORE,FT,9/30/2024,1161,9,5,5,0.78,0.43,0.43
DE,ILP,STORE,LN,9/30/2024,1162,1,0,0,0.09,0,0
DE,ILP,STORE,TU,9/30/2024,1302,13,6,6,1,0.46,0.46
FL,ILP,OMNI,FT,9/30/2024,3622,37,9,6,1.02,0.25,0.17
FL,ILP,OMNI,LN,9/30/2024,3168,12,9,7,0.38,0.28,0.22
FL,ILP,OMNI,TU,9/30/2024,81377,390,270,198,0.48,0.33,0.24
FL,ILP,STORE,FT,9/30/2024,88,0,0,0,0,0,0
FL,ILP,STORE,LN,9/30/2024,2662,21,15,10,0.79,0.56,0.38
FL,ILP,STORE,TU,9/30/2024,15312,96,57,47,0.63,0.37,0.31
IA,PDL,STORE,FT,9/30/2024,14,0,0,0,0,0,0
IA,PDL,STORE,LN,9/30/2024,10,0,0,0,0,0,0
IA,PDL,STORE,TU,9/30/2024,1119,11,11,10,0.98,0.98,0.89
ID,ILP,OMNI,FT,9/30/2024,1797,3,3,3,0.17,0.17,0.17
ID,ILP,OMNI,LN,9/30/2024,1476,2,2,1,0.14,0.14,0.07
ID,ILP,OMNI,TU,9/30/2024,7196,20,20,14,0.28,0.28,0.19
ID,ILP,STORE,FT,9/30/2024,756,3,1,1,0.4,0.13,0.13
ID,ILP,STORE,LN,9/30/2024,1511,3,2,2,0.2,0.13,0.13
ID,ILP,STORE,TU,9/30/2024,615,3,2,2,0.49,0.33,0.33
IN,PDL,STORE,FT,9/30/2024,43,0,0,0,0,0,0
IN,PDL,STORE,LN,9/30/2024,13,0,0,0,0,0,0
IN,PDL,STORE,TU,9/30/2024,7866,34,26,17,0.43,0.33,0.22
KS,LOC,OMNI,FT,9/30/2024,5518,21,18,14,0.38,0.33,0.25
KS,LOC,OMNI,LN,9/30/2024,1821,1,1,1,0.05,0.05,0.05
KS,LOC,OMNI,TU,9/30/2024,24367,33,32,27,0.14,0.13,0.11
KS,LOC,STORE,FT,9/30/2024,2758,21,14,13,0.76,0.51,0.47
KS,LOC,STORE,LN,9/30/2024,1529,7,7,4,0.46,0.46,0.26
KS,LOC,STORE,TU,9/30/2024,1423,7,5,5,0.49,0.35,0.35
KY,PDL,STORE,FT,9/30/2024,25,0,0,0,0,0,0
KY,PDL,STORE,LN,9/30/2024,11,0,0,0,0,0,0
KY,PDL,STORE,TU,9/30/2024,5714,22,13,10,0.39,0.23,0.18
LA,PDL,STORE,FT,9/30/2024,95,0,0,0,0,0,0
LA,PDL,STORE,LN,9/30/2024,41,0,0,0,0,0,0
LA,PDL,STORE,TU,9/30/2024,12598,57,56,52,0.45,0.44,0.41
MI,PDL,STORE,FT,9/30/2024,1443,10,6,5,0.69,0.42,0.35
MI,PDL,STORE,LN,9/30/2024,23,0,0,0,0,0,0
MI,PDL,STORE,TU,9/30/2024,28090,127,111,103,0.45,0.4,0.37
MO,ILP,OMNI,FT,9/30/2024,18294,74,63,52,0.4,0.34,0.28
MO,ILP,OMNI,LN,9/30/2024,8162,17,16,10,0.21,0.2,0.12
MO,ILP,OMNI,TU,9/30/2024,58706,158,153,107,0.27,0.26,0.18
MO,ILP,STORE,FT,9/30/2024,6489,47,28,26,0.72,0.43,0.4
MO,ILP,STORE,LN,9/30/2024,6606,34,23,17,0.51,0.35,0.26
MO,ILP,STORE,TU,9/30/2024,5950,35,27,21,0.59,0.45,0.35
MS,ILP,OMNI,FT,9/30/2024,11342,97,74,62,0.86,0.65,0.55
MS,ILP,OMNI,LN,9/30/2024,9363,31,30,25,0.33,0.32,0.27
MS,ILP,OMNI,TU,9/30/2024,89591,284,273,190,0.32,0.3,0.21
MS,ILP,STORE,FT,9/30/2024,3889,46,24,23,1.18,0.62,0.59
MS,ILP,STORE,LN,9/30/2024,10034,118,83,78,1.18,0.83,0.78
MS,ILP,STORE,TU,9/30/2024,9963,82,67,59,0.82,0.67,0.59
NV,ILP,OMNI,FT,9/30/2024,10944,61,49,39,0.56,0.45,0.36
NV,ILP,OMNI,LN,9/30/2024,503,0,0,0,0,0,0
NV,ILP,OMNI,TU,9/30/2024,37939,141,119,87,0.37,0.31,0.23
NV,ILP,STORE,FT,9/30/2024,1599,15,7,7,0.94,0.44,0.44
NV,ILP,STORE,LN,9/30/2024,682,2,1,1,0.29,0.15,0.15
NV,ILP,STORE,TU,9/30/2024,2961,37,22,21,1.25,0.74,0.71
OH,ILP,STORE,FT,9/30/2024,40,0,0,0,0,0,0
OH,ILP,STORE,LN,9/30/2024,21,0,0,0,0,0,0
OH,ILP,STORE,TU,9/30/2024,8875,26,22,18,0.29,0.25,0.2
OK,ILP,OMNI,FT,9/30/2024,10686,61,57,47,0.57,0.53,0.44
OK,ILP,OMNI,LN,9/30/2024,3128,6,4,2,0.19,0.13,0.06
OK,ILP,OMNI,TU,9/30/2024,46182,187,173,127,0.4,0.37,0.28
OK,ILP,STORE,FT,9/30/2024,2038,18,12,9,0.88,0.59,0.44
OK,ILP,STORE,LN,9/30/2024,4391,24,17,17,0.55,0.39,0.39
OK,ILP,STORE,TU,9/30/2024,6625,54,41,36,0.82,0.62,0.54
RI,PDL,STORE,FT,9/30/2024,3,0,0,0,0,0,0
RI,PDL,STORE,TU,9/30/2024,475,4,3,2,0.84,0.63,0.42
SC,LOC,OMNI,FT,9/30/2024,4834,41,33,26,0.85,0.68,0.54
SC,LOC,OMNI,LN,9/30/2024,3937,13,10,8,0.33,0.25,0.2
SC,LOC,OMNI,TU,9/30/2024,82577,226,214,160,0.27,0.26,0.19
SC,LOC,STORE,FT,9/30/2024,8881,63,26,25,0.71,0.29,0.28
SC,LOC,STORE,LN,9/30/2024,5958,33,22,20,0.55,0.37,0.34
SC,LOC,STORE,TU,9/30/2024,4574,24,19,19,0.52,0.42,0.42
TN,LOC,OMNI,FT,9/30/2024,2680,5,4,4,0.19,0.15,0.15
TN,LOC,OMNI,LN,9/30/2024,3616,13,12,11,0.36,0.33,0.3
TN,LOC,OMNI,TU,9/30/2024,58824,196,189,147,0.33,0.32,0.25
TN,LOC,STORE,FT,9/30/2024,3572,17,13,13,0.48,0.36,0.36
TN,LOC,STORE,LN,9/30/2024,3226,18,15,13,0.56,0.47,0.4
TN,LOC,STORE,TU,9/30/2024,2938,24,15,11,0.82,0.51,0.37
TX,ILP,OMNI,FT,9/30/2024,120142,621,509,389,0.52,0.42,0.32
TX,ILP,OMNI,LN,9/30/2024,16984,41,36,25,0.24,0.21,0.15
TX,ILP,OMNI,TU,9/30/2024,225794,847,788,519,0.38,0.35,0.23
TX,ILP,STORE,FT,9/30/2024,60064,462,259,225,0.77,0.43,0.37
TX,ILP,STORE,LN,9/30/2024,15301,63,48,40,0.41,0.31,0.26
TX,ILP,STORE,TU,9/30/2024,42574,275,221,183,0.65,0.52,0.43
UT,ILP,ONLINE,FT,9/30/2024,2738,8,8,6,0.29,0.29,0.22
UT,ILP,ONLINE,LN,9/30/2024,713,4,3,1,0.56,0.42,0.14
UT,ILP,ONLINE,TU,9/30/2024,6047,18,15,13,0.3,0.25,0.22
WI,ILP,OMNI,FT,9/30/2024,6741,33,29,22,0.49,0.43,0.33
WI,ILP,OMNI,LN,9/30/2024,3620,7,6,4,0.19,0.17,0.11
WI,ILP,OMNI,TU,9/30/2024,36617,107,98,80,0.29,0.27,0.22
WI,ILP,STORE,FT,9/30/2024,910,4,3,3,0.44,0.33,0.33
WI,ILP,STORE,LN,9/30/2024,3099,8,5,4,0.26,0.16,0.13
WI,ILP,STORE,TU,9/30/2024,1580,9,4,4,0.57,0.25,0.25
WY,PDL,STORE,FT,9/30/2024,8,0,0,0,0,0,0
WY,PDL,STORE,LN,9/30/2024,1,0,0,0,0,0,0
WY,PDL,STORE,TU,9/30/2024,202,0,0,0,0,0,0
AL,ILP,OMNI,TU,10/14/2024,13878,118,115,109,0.85,0.83,0.79
AL,ILP,STORE,FT,10/14/2024,509,6,5,5,1.18,0.98,0.98
AL,ILP,STORE,LN,10/14/2024,36,0,0,0,0,0,0
AL,ILP,STORE,TU,10/14/2024,1528,28,27,24,1.83,1.77,1.57
CA,PDL,STORE,FT,10/14/2024,9056,105,87,79,1.16,0.96,0.87
CA,PDL,STORE,LN,10/14/2024,35,0,0,0,0,0,0
CA,PDL,STORE,TU,10/14/2024,26004,114,93,80,0.44,0.36,0.31
DE,ILP,OMNI,FT,10/14/2024,1088,4,4,3,0.37,0.37,0.28
DE,ILP,OMNI,LN,10/14/2024,453,1,1,1,0.22,0.22,0.22
DE,ILP,OMNI,TU,10/14/2024,6833,11,11,9,0.16,0.16,0.13
DE,ILP,STORE,FT,10/14/2024,618,5,3,3,0.81,0.49,0.49
DE,ILP,STORE,LN,10/14/2024,958,4,4,4,0.42,0.42,0.42
DE,ILP,STORE,TU,10/14/2024,332,2,1,1,0.6,0.3,0.3
FL,ILP,OMNI,FT,10/14/2024,2134,16,4,3,0.75,0.19,0.14
FL,ILP,OMNI,LN,10/14/2024,2195,12,8,5,0.55,0.36,0.23
FL,ILP,OMNI,TU,10/14/2024,38803,130,88,60,0.34,0.23,0.15
FL,ILP,STORE,FT,10/14/2024,50,0,0,0,0,0,0
FL,ILP,STORE,LN,10/14/2024,1828,13,4,3,0.71,0.22,0.16
FL,ILP,STORE,TU,10/14/2024,8291,37,21,18,0.45,0.25,0.22
IA,PDL,STORE,FT,10/14/2024,14,0,0,0,0,0,0
IA,PDL,STORE,LN,10/14/2024,10,0,0,0,0,0,0
IA,PDL,STORE,TU,10/14/2024,1111,4,4,3,0.36,0.36,0.27
ID,ILP,OMNI,FT,10/14/2024,602,1,1,1,0.17,0.17,0.17
ID,ILP,OMNI,LN,10/14/2024,963,0,0,0,0,0,0
ID,ILP,OMNI,TU,10/14/2024,3573,9,8,6,0.25,0.22,0.17
ID,ILP,STORE,FT,10/14/2024,403,0,0,0,0,0,0
ID,ILP,STORE,LN,10/14/2024,1328,3,2,2,0.23,0.15,0.15
ID,ILP,STORE,TU,10/14/2024,183,1,1,1,0.55,0.55,0.55
IN,PDL,STORE,FT,10/14/2024,42,0,0,0,0,0,0
IN,PDL,STORE,LN,10/14/2024,13,0,0,0,0,0,0
IN,PDL,STORE,TU,10/14/2024,7812,33,25,24,0.42,0.32,0.31
KS,LOC,OMNI,FT,10/14/2024,1153,0,0,0,0,0,0
KS,LOC,OMNI,LN,10/14/2024,396,1,1,0,0.25,0.25,0
KS,LOC,OMNI,TU,10/14/2024,11282,27,26,22,0.24,0.23,0.2
KS,LOC,STORE,FT,10/14/2024,1488,9,5,4,0.6,0.34,0.27
KS,LOC,STORE,LN,10/14/2024,602,0,0,0,0,0,0
KS,LOC,STORE,TU,10/14/2024,675,3,2,1,0.44,0.3,0.15
KY,PDL,STORE,FT,10/14/2024,25,0,0,0,0,0,0
KY,PDL,STORE,LN,10/14/2024,11,0,0,0,0,0,0
KY,PDL,STORE,TU,10/14/2024,5690,26,15,12,0.46,0.26,0.21
LA,PDL,STORE,FT,10/14/2024,94,1,1,1,1.06,1.06,1.06
LA,PDL,STORE,LN,10/14/2024,41,0,0,0,0,0,0
LA,PDL,STORE,TU,10/14/2024,12519,74,70,63,0.59,0.56,0.5
MI,PDL,STORE,FT,10/14/2024,585,3,3,3,0.51,0.51,0.51
MI,PDL,STORE,LN,10/14/2024,23,0,0,0,0,0,0
MI,PDL,STORE,TU,10/14/2024,11591,53,47,44,0.46,0.41,0.38
MO,ILP,OMNI,FT,10/14/2024,8435,21,17,12,0.25,0.2,0.14
MO,ILP,OMNI,LN,10/14/2024,4995,10,9,8,0.2,0.18,0.16
MO,ILP,OMNI,TU,10/14/2024,29000,63,59,45,0.22,0.2,0.16
MO,ILP,STORE,FT,10/14/2024,3189,24,8,7,0.75,0.25,0.22
MO,ILP,STORE,LN,10/14/2024,5093,15,10,9,0.29,0.2,0.18
MO,ILP,STORE,TU,10/14/2024,2620,11,9,6,0.42,0.34,0.23
MS,ILP,OMNI,FT,10/14/2024,4086,32,26,23,0.78,0.64,0.56
MS,ILP,OMNI,LN,10/14/2024,6465,15,13,8,0.23,0.2,0.12
MS,ILP,OMNI,TU,10/14/2024,43307,120,118,90,0.28,0.27,0.21
MS,ILP,STORE,FT,10/14/2024,1696,20,12,10,1.18,0.71,0.59
MS,ILP,STORE,LN,10/14/2024,7979,62,37,33,0.78,0.46,0.41
MS,ILP,STORE,TU,10/14/2024,4536,32,23,21,0.71,0.51,0.46
NV,ILP,OMNI,FT,10/14/2024,5256,19,14,11,0.36,0.27,0.21
NV,ILP,OMNI,LN,10/14/2024,271,1,1,1,0.37,0.37,0.37
NV,ILP,OMNI,TU,10/14/2024,18358,59,56,34,0.32,0.31,0.19
NV,ILP,STORE,FT,10/14/2024,964,14,2,2,1.45,0.21,0.21
NV,ILP,STORE,LN,10/14/2024,571,0,0,0,0,0,0
NV,ILP,STORE,TU,10/14/2024,1260,9,5,5,0.71,0.4,0.4
OH,ILP,STORE,FT,10/14/2024,40,0,0,0,0,0,0
OH,ILP,STORE,LN,10/14/2024,21,0,0,0,0,0,0
OH,ILP,STORE,TU,10/14/2024,8827,36,30,26,0.41,0.34,0.29
OK,ILP,OMNI,FT,10/14/2024,4476,19,18,12,0.42,0.4,0.27
OK,ILP,OMNI,LN,10/14/2024,1657,3,3,2,0.18,0.18,0.12
OK,ILP,OMNI,TU,10/14/2024,23093,77,75,50,0.33,0.32,0.22
OK,ILP,STORE,FT,10/14/2024,1101,8,7,5,0.73,0.64,0.45
OK,ILP,STORE,LN,10/14/2024,3582,30,27,21,0.84,0.75,0.59
OK,ILP,STORE,TU,10/14/2024,2945,16,14,11,0.54,0.48,0.37
RI,PDL,STORE,FT,10/14/2024,3,1,0,0,33.33,0,0
RI,PDL,STORE,TU,10/14/2024,472,0,0,0,0,0,0
SC,LOC,OMNI,FT,10/14/2024,1102,5,5,5,0.45,0.45,0.45
SC,LOC,OMNI,LN,10/14/2024,869,5,3,3,0.58,0.35,0.35
SC,LOC,OMNI,TU,10/14/2024,38732,116,112,88,0.3,0.29,0.23
SC,LOC,STORE,FT,10/14/2024,3911,29,9,8,0.74,0.23,0.2
SC,LOC,STORE,LN,10/14/2024,1644,2,1,1,0.12,0.06,0.06
SC,LOC,STORE,TU,10/14/2024,2082,10,7,7,0.48,0.34,0.34
TN,LOC,OMNI,FT,10/14/2024,267,0,0,0,0,0,0
TN,LOC,OMNI,LN,10/14/2024,953,4,4,4,0.42,0.42,0.42
TN,LOC,OMNI,TU,10/14/2024,27634,56,54,45,0.2,0.2,0.16
TN,LOC,STORE,FT,10/14/2024,1472,4,2,2,0.27,0.14,0.14
TN,LOC,STORE,LN,10/14/2024,1368,2,1,1,0.15,0.07,0.07
TN,LOC,STORE,TU,10/14/2024,1434,9,7,7,0.63,0.49,0.49
TX,ILP,OMNI,FT,10/14/2024,37388,135,109,87,0.36,0.29,0.23
TX,ILP,OMNI,LN,10/14/2024,9616,27,27,18,0.28,0.28,0.19
TX,ILP,OMNI,TU,10/14/2024,106910,332,316,200,0.31,0.3,0.19
TX,ILP,STORE,FT,10/14/2024,51413,279,160,143,0.54,0.31,0.28
TX,ILP,STORE,LN,10/14/2024,11658,50,40,35,0.43,0.34,0.3
TX,ILP,STORE,TU,10/14/2024,20424,94,75,56,0.46,0.37,0.27
UT,ILP,ONLINE,TU,10/14/2024,3303,11,9,6,0.33,0.27,0.18
WI,ILP,OMNI,FT,10/14/2024,2789,10,10,9,0.36,0.36,0.32
WI,ILP,OMNI,LN,10/14/2024,2424,8,8,8,0.33,0.33,0.33
WI,ILP,OMNI,TU,10/14/2024,17367,49,48,35,0.28,0.28,0.2
WI,ILP,STORE,FT,10/14/2024,876,6,3,3,0.68,0.34,0.34
WI,ILP,STORE,LN,10/14/2024,2582,9,7,6,0.35,0.27,0.23
WI,ILP,STORE,TU,10/14/2024,600,5,4,3,0.83,0.67,0.5
WY,PDL,STORE,FT,10/14/2024,8,0,0,0,0,0,0
WY,PDL,STORE,LN,10/14/2024,1,0,0,0,0,0,0
WY,PDL,STORE,TU,10/14/2024,198,1,1,0,0.51,0.51,0
AL,ILP,OMNI,TU,10/28/2024,13828,90,89,75,0.65,0.64,0.54
AL,ILP,STORE,FT,10/28/2024,508,4,4,4,0.79,0.79,0.79
AL,ILP,STORE,LN,10/28/2024,36,0,0,0,0,0,0
